Dataset Name,Comment [Image File Path],Characteristics [Organism],Characteristics [Strain],Characteristics [Mating Type],Characteristics [Genotype],Assay Name,Experimental Condition [Treatment],Experimental Condition [Genotype],Comment [Gene Annotation Comments],Channels,Comment [Gene Identifier 1],Comment [Gene Identifier 2],Comment [Gene Symbol 1],Comment [Gene Symbol 2],Term Source Accession
YSP692_AGA1y_FIG1r_bar1D_PheromoneTreatment,3089/Pos35,Saccharomyces cerevisiae,YSP692,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP; bar1,YSP692_AGA1y_FIG1r_bar1D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR; bar1,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP692_AGA1y_FIG1r_bar1D_PheromoneTreatment,3089/Pos36,Saccharomyces cerevisiae,YSP692,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP; bar1,YSP692_AGA1y_FIG1r_bar1D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR; bar1,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP692_AGA1y_FIG1r_bar1D_PheromoneTreatment,3089/Pos37,Saccharomyces cerevisiae,YSP692,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP; bar1,YSP692_AGA1y_FIG1r_bar1D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR; bar1,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP692_AGA1y_FIG1r_bar1D_PheromoneTreatment,3089/Pos38,Saccharomyces cerevisiae,YSP692,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP; bar1,YSP692_AGA1y_FIG1r_bar1D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR; bar1,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP692_AGA1y_FIG1r_bar1D_PheromoneTreatment,3089/Pos39,Saccharomyces cerevisiae,YSP692,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP; bar1,YSP692_AGA1y_FIG1r_bar1D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR; bar1,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP646_FIG1y_FIG1r_PheromoneTreatment,2813/Pos25,Saccharomyces cerevisiae,YSP646,mating type a,pFIG1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP646_FIG1y_FIG1r_PheromoneTreatment,1uM Pheromone at Time 0,pFIG1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pFIG1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YBR040W,YBR040W,FIG1,FIG1,EFO_0001275
YSP646_FIG1y_FIG1r_PheromoneTreatment,2813/Pos26,Saccharomyces cerevisiae,YSP646,mating type a,pFIG1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP646_FIG1y_FIG1r_PheromoneTreatment,1uM Pheromone at Time 0,pFIG1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pFIG1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YBR040W,YBR040W,FIG1,FIG1,EFO_0001275
YSP646_FIG1y_FIG1r_PheromoneTreatment,2813/Pos27,Saccharomyces cerevisiae,YSP646,mating type a,pFIG1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP646_FIG1y_FIG1r_PheromoneTreatment,1uM Pheromone at Time 0,pFIG1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pFIG1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YBR040W,YBR040W,FIG1,FIG1,EFO_0001275
YSP646_FIG1y_FIG1r_PheromoneTreatment,2813/Pos28,Saccharomyces cerevisiae,YSP646,mating type a,pFIG1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP646_FIG1y_FIG1r_PheromoneTreatment,1uM Pheromone at Time 0,pFIG1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pFIG1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YBR040W,YBR040W,FIG1,FIG1,EFO_0001275
YSP646_FIG1y_FIG1r_PheromoneTreatment,2813/Pos29,Saccharomyces cerevisiae,YSP646,mating type a,pFIG1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP646_FIG1y_FIG1r_PheromoneTreatment,1uM Pheromone at Time 0,pFIG1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pFIG1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YBR040W,YBR040W,FIG1,FIG1,EFO_0001275
YSP645_FIG1y_AGA1r_PheromoneTreatment,2904/Pos20,Saccharomyces cerevisiae,YSP645,mating type a,pFIG1-dPSTRY; pAGA1-dPSTRR; Histone-CFP,YSP645_FIG1y_AGA1r_PheromoneTreatment,1uM Pheromone at Time 0,pFIG1-dPSTRY; pAGA1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pFIG1-dPSTR; RFP:pAGA1-dPSTR; BF1: Brightfield out of focus,YBR040W,YNR044W,FIG1,AGA1,EFO_0001275
YSP645_FIG1y_AGA1r_PheromoneTreatment,2904/Pos21,Saccharomyces cerevisiae,YSP645,mating type a,pFIG1-dPSTRY; pAGA1-dPSTRR; Histone-CFP,YSP645_FIG1y_AGA1r_PheromoneTreatment,1uM Pheromone at Time 0,pFIG1-dPSTRY; pAGA1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pFIG1-dPSTR; RFP:pAGA1-dPSTR; BF1: Brightfield out of focus,YBR040W,YNR044W,FIG1,AGA1,EFO_0001275
YSP645_FIG1y_AGA1r_PheromoneTreatment,2904/Pos22,Saccharomyces cerevisiae,YSP645,mating type a,pFIG1-dPSTRY; pAGA1-dPSTRR; Histone-CFP,YSP645_FIG1y_AGA1r_PheromoneTreatment,1uM Pheromone at Time 0,pFIG1-dPSTRY; pAGA1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pFIG1-dPSTR; RFP:pAGA1-dPSTR; BF1: Brightfield out of focus,YBR040W,YNR044W,FIG1,AGA1,EFO_0001275
YSP645_FIG1y_AGA1r_PheromoneTreatment,2904/Pos23,Saccharomyces cerevisiae,YSP645,mating type a,pFIG1-dPSTRY; pAGA1-dPSTRR; Histone-CFP,YSP645_FIG1y_AGA1r_PheromoneTreatment,1uM Pheromone at Time 0,pFIG1-dPSTRY; pAGA1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pFIG1-dPSTR; RFP:pAGA1-dPSTR; BF1: Brightfield out of focus,YBR040W,YNR044W,FIG1,AGA1,EFO_0001275
YSP645_FIG1y_AGA1r_PheromoneTreatment,2904/Pos24,Saccharomyces cerevisiae,YSP645,mating type a,pFIG1-dPSTRY; pAGA1-dPSTRR; Histone-CFP,YSP645_FIG1y_AGA1r_PheromoneTreatment,1uM Pheromone at Time 0,pFIG1-dPSTRY; pAGA1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pFIG1-dPSTR; RFP:pAGA1-dPSTR; BF1: Brightfield out of focus,YBR040W,YNR044W,FIG1,AGA1,EFO_0001275
YDA322_AGA1y_PRM1r_KAR4D_PheromoneTreatment,3235/Pos30,Saccharomyces cerevisiae,YDA322,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP; kar4,YDA322_AGA1y_PRM1r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA322_AGA1y_PRM1r_KAR4D_PheromoneTreatment,3235/Pos31,Saccharomyces cerevisiae,YDA322,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP; kar4,YDA322_AGA1y_PRM1r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA322_AGA1y_PRM1r_KAR4D_PheromoneTreatment,3235/Pos32,Saccharomyces cerevisiae,YDA322,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP; kar4,YDA322_AGA1y_PRM1r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA322_AGA1y_PRM1r_KAR4D_PheromoneTreatment,3235/Pos33,Saccharomyces cerevisiae,YDA322,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP; kar4,YDA322_AGA1y_PRM1r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA322_AGA1y_PRM1r_KAR4D_PheromoneTreatment,3235/Pos34,Saccharomyces cerevisiae,YDA322,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP; kar4,YDA322_AGA1y_PRM1r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA320_AGA1y_FIG2r_KAR4D_PheromoneTreatment,3200/Pos35,Saccharomyces cerevisiae,YDA320,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP; kar4,YDA320_AGA1y_FIG2r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA320_AGA1y_FIG2r_KAR4D_PheromoneTreatment,3200/Pos36,Saccharomyces cerevisiae,YDA320,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP; kar4,YDA320_AGA1y_FIG2r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA320_AGA1y_FIG2r_KAR4D_PheromoneTreatment,3200/Pos37,Saccharomyces cerevisiae,YDA320,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP; kar4,YDA320_AGA1y_FIG2r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA320_AGA1y_FIG2r_KAR4D_PheromoneTreatment,3200/Pos38,Saccharomyces cerevisiae,YDA320,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP; kar4,YDA320_AGA1y_FIG2r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA320_AGA1y_FIG2r_KAR4D_PheromoneTreatment,3200/Pos39,Saccharomyces cerevisiae,YDA320,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP; kar4,YDA320_AGA1y_FIG2r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA319_AGA1y_FUS2r_KAR4D_PheromoneTreatment,3200/Pos30,Saccharomyces cerevisiae,YDA319,mating type a,pAGA1-dPSTRY; pFUS2-dPSTRR; Histone-CFP; kar4,YDA319_AGA1y_FUS2r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFUS2-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFUS2-dPSTR; BF1: Brightfield out of focus,YNR044W,YMR232W,AGA1,FUS2,EFO_0001275
YDA319_AGA1y_FUS2r_KAR4D_PheromoneTreatment,3200/Pos31,Saccharomyces cerevisiae,YDA319,mating type a,pAGA1-dPSTRY; pFUS2-dPSTRR; Histone-CFP; kar4,YDA319_AGA1y_FUS2r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFUS2-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFUS2-dPSTR; BF1: Brightfield out of focus,YNR044W,YMR232W,AGA1,FUS2,EFO_0001275
YDA319_AGA1y_FUS2r_KAR4D_PheromoneTreatment,3200/Pos32,Saccharomyces cerevisiae,YDA319,mating type a,pAGA1-dPSTRY; pFUS2-dPSTRR; Histone-CFP; kar4,YDA319_AGA1y_FUS2r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFUS2-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFUS2-dPSTR; BF1: Brightfield out of focus,YNR044W,YMR232W,AGA1,FUS2,EFO_0001275
YDA319_AGA1y_FUS2r_KAR4D_PheromoneTreatment,3200/Pos33,Saccharomyces cerevisiae,YDA319,mating type a,pAGA1-dPSTRY; pFUS2-dPSTRR; Histone-CFP; kar4,YDA319_AGA1y_FUS2r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFUS2-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFUS2-dPSTR; BF1: Brightfield out of focus,YNR044W,YMR232W,AGA1,FUS2,EFO_0001275
YDA319_AGA1y_FUS2r_KAR4D_PheromoneTreatment,3200/Pos34,Saccharomyces cerevisiae,YDA319,mating type a,pAGA1-dPSTRY; pFUS2-dPSTRR; Histone-CFP; kar4,YDA319_AGA1y_FUS2r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFUS2-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFUS2-dPSTR; BF1: Brightfield out of focus,YNR044W,YMR232W,AGA1,FUS2,EFO_0001275
YDA317_AGA1y_FIG1r_dig2D_PheromoneTreatment,3200/Pos20,Saccharomyces cerevisiae,YDA317,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP; dig2,YDA317_AGA1y_FIG1r_dig2D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR; dig2,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YDA317_AGA1y_FIG1r_dig2D_PheromoneTreatment,3200/Pos21,Saccharomyces cerevisiae,YDA317,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP; dig2,YDA317_AGA1y_FIG1r_dig2D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR; dig2,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YDA317_AGA1y_FIG1r_dig2D_PheromoneTreatment,3200/Pos22,Saccharomyces cerevisiae,YDA317,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP; dig2,YDA317_AGA1y_FIG1r_dig2D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR; dig2,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YDA317_AGA1y_FIG1r_dig2D_PheromoneTreatment,3200/Pos23,Saccharomyces cerevisiae,YDA317,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP; dig2,YDA317_AGA1y_FIG1r_dig2D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR; dig2,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YDA317_AGA1y_FIG1r_dig2D_PheromoneTreatment,3200/Pos24,Saccharomyces cerevisiae,YDA317,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP; dig2,YDA317_AGA1y_FIG1r_dig2D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR; dig2,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YDA316_AGA1y_PRM3r_KAR4D_PheromoneTreatment,3200/Pos15,Saccharomyces cerevisiae,YDA316,mating type a,pAGA1-dPSTRY; pPRM3-dPSTRR; Histone-CFP; kar4,YDA316_AGA1y_PRM3r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM3-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM3-dPSTR; BF1: Brightfield out of focus,YNR044W,YPL192C,AGA1,PRM3,EFO_0001275
YDA316_AGA1y_PRM3r_KAR4D_PheromoneTreatment,3200/Pos16,Saccharomyces cerevisiae,YDA316,mating type a,pAGA1-dPSTRY; pPRM3-dPSTRR; Histone-CFP; kar4,YDA316_AGA1y_PRM3r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM3-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM3-dPSTR; BF1: Brightfield out of focus,YNR044W,YPL192C,AGA1,PRM3,EFO_0001275
YDA316_AGA1y_PRM3r_KAR4D_PheromoneTreatment,3200/Pos17,Saccharomyces cerevisiae,YDA316,mating type a,pAGA1-dPSTRY; pPRM3-dPSTRR; Histone-CFP; kar4,YDA316_AGA1y_PRM3r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM3-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM3-dPSTR; BF1: Brightfield out of focus,YNR044W,YPL192C,AGA1,PRM3,EFO_0001275
YDA316_AGA1y_PRM3r_KAR4D_PheromoneTreatment,3200/Pos18,Saccharomyces cerevisiae,YDA316,mating type a,pAGA1-dPSTRY; pPRM3-dPSTRR; Histone-CFP; kar4,YDA316_AGA1y_PRM3r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM3-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM3-dPSTR; BF1: Brightfield out of focus,YNR044W,YPL192C,AGA1,PRM3,EFO_0001275
YDA316_AGA1y_PRM3r_KAR4D_PheromoneTreatment,3200/Pos19,Saccharomyces cerevisiae,YDA316,mating type a,pAGA1-dPSTRY; pPRM3-dPSTRR; Histone-CFP; kar4,YDA316_AGA1y_PRM3r_KAR4D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM3-dPSTRR; kar4,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM3-dPSTR; BF1: Brightfield out of focus,YNR044W,YPL192C,AGA1,PRM3,EFO_0001275
YDA314_FIG1y_FIG1syn__PREIIncr_PheromoneTreatment,3201/Pos35,Saccharomyces cerevisiae,YDA314,mating type a,pFIG1-dPSTRY; pFIG1syn__PREIInc-dPSTRR; Histone-CFP,YDA314_FIG1y_FIG1syn__PREIIncr_PheromoneTreatment,1uM Pheromone at Time 0,pFIG1-dPSTRY; pFIG1syn__PREIInc-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pFIG1-dPSTR; RFP:pFIG1syn__PREIInc-dPSTR; BF1: Brightfield out of focus,YBR040W,,FIG1,,EFO_0001275
YDA314_FIG1y_FIG1syn__PREIIncr_PheromoneTreatment,3201/Pos36,Saccharomyces cerevisiae,YDA314,mating type a,pFIG1-dPSTRY; pFIG1syn__PREIInc-dPSTRR; Histone-CFP,YDA314_FIG1y_FIG1syn__PREIIncr_PheromoneTreatment,1uM Pheromone at Time 0,pFIG1-dPSTRY; pFIG1syn__PREIInc-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pFIG1-dPSTR; RFP:pFIG1syn__PREIInc-dPSTR; BF1: Brightfield out of focus,YBR040W,,FIG1,,EFO_0001275
YDA314_FIG1y_FIG1syn__PREIIncr_PheromoneTreatment,3201/Pos37,Saccharomyces cerevisiae,YDA314,mating type a,pFIG1-dPSTRY; pFIG1syn__PREIInc-dPSTRR; Histone-CFP,YDA314_FIG1y_FIG1syn__PREIIncr_PheromoneTreatment,1uM Pheromone at Time 0,pFIG1-dPSTRY; pFIG1syn__PREIInc-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pFIG1-dPSTR; RFP:pFIG1syn__PREIInc-dPSTR; BF1: Brightfield out of focus,YBR040W,,FIG1,,EFO_0001275
YDA314_FIG1y_FIG1syn__PREIIncr_PheromoneTreatment,3201/Pos38,Saccharomyces cerevisiae,YDA314,mating type a,pFIG1-dPSTRY; pFIG1syn__PREIInc-dPSTRR; Histone-CFP,YDA314_FIG1y_FIG1syn__PREIIncr_PheromoneTreatment,1uM Pheromone at Time 0,pFIG1-dPSTRY; pFIG1syn__PREIInc-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pFIG1-dPSTR; RFP:pFIG1syn__PREIInc-dPSTR; BF1: Brightfield out of focus,YBR040W,,FIG1,,EFO_0001275
YDA314_FIG1y_FIG1syn__PREIIncr_PheromoneTreatment,3201/Pos39,Saccharomyces cerevisiae,YDA314,mating type a,pFIG1-dPSTRY; pFIG1syn__PREIInc-dPSTRR; Histone-CFP,YDA314_FIG1y_FIG1syn__PREIIncr_PheromoneTreatment,1uM Pheromone at Time 0,pFIG1-dPSTRY; pFIG1syn__PREIInc-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pFIG1-dPSTR; RFP:pFIG1syn__PREIInc-dPSTR; BF1: Brightfield out of focus,YBR040W,,FIG1,,EFO_0001275
YDA305_AGA1y_FIG1r_dig1dig2D_PheromoneTreatment,3103/Pos20,Saccharomyces cerevisiae,YDA305,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP; dig1dig2,YDA305_AGA1y_FIG1r_dig1dig2D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR; dig1dig2,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YDA305_AGA1y_FIG1r_dig1dig2D_PheromoneTreatment,3103/Pos21,Saccharomyces cerevisiae,YDA305,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP; dig1dig2,YDA305_AGA1y_FIG1r_dig1dig2D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR; dig1dig2,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YDA305_AGA1y_FIG1r_dig1dig2D_PheromoneTreatment,3103/Pos22,Saccharomyces cerevisiae,YDA305,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP; dig1dig2,YDA305_AGA1y_FIG1r_dig1dig2D_PheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR; dig1dig2,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
